Date,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2011-03-31,1.1237501159715857,-1.121445318843629,-1.1290953151062035,0.29012721906836286,1.1267542247871511,1.5257622213273647,1.0535059086048661,-0.5310944469280806,1.053505908604866,-0.9086259237461234,1.6153640263652336,1.888679582397211,-1.2657137526678215
2011-04-01,1.0680282306266746,-1.1176340047957238,-1.128369381540272,0.3725634888529867,1.121350066482456,1.2360400248723398,1.0069809946345771,-0.5815428939989796,1.0069809946345776,-0.6972484843133062,1.2683015305451892,2.262136313572025,-1.2657137526678215
2011-04-04,1.3391207755929169,-1.1117266591146253,-1.1273108623338333,0.480421502878125,1.1848956200262895,1.3616735443014318,1.227752695412595,-0.6433129252074549,1.2277526954125955,-0.435929968177651,1.2159689321039164,2.7513059821197374,-1.2657137526678215
2011-04-05,1.3441810041475708,-1.1065628756127635,-1.126162544026814,0.557726667303205,1.154164593705873,1.1512425336918584,1.1831996357076395,-0.6552978731866609,1.1831996357076395,-0.15411962188862705,1.0255569147586079,2.4751272717408783,-1.2657137526678215
2011-04-06,1.1945909178911132,-1.1017771725985142,-1.1253640171042891,0.5980817627912733,1.0309335353826643,0.9259268966121266,1.0048879588254755,-0.6554870750711623,1.0048879588254749,0.11268570556667684,0.865426250390901,2.00312218358601,-1.2657137526678215
2011-04-07,1.1432163082792373,-1.0965861899465756,-1.1242976997796759,0.6164971450975639,0.87377585895919,0.7850750757486901,0.9727763420522629,-0.7282470075490017,0.9727763420522636,0.5213682355132634,0.6921901837982107,1.738109283582779,-1.2657137526678215
2011-04-08,0.7739473364185714,-1.0913255673628237,-1.1230195179264983,0.5945470649142646,0.6402853426859941,0.5351440979958001,0.7140767048086853,-0.6904926685399054,0.7140767048086856,0.8597359143574539,0.5297783244928532,0.8097793234114635,-1.2657137526678215
2011-04-11,0.3369564739979639,-1.0879533521460967,-1.121548559854949,0.5335307327018507,0.3491970784024487,0.26418814040110505,0.3585027853143623,-0.6898293046982753,0.3585027853143625,1.0969892366069318,0.2564769632490213,0.3569074267975034,-1.2657137526678215
2011-04-13,0.9012872586892726,-1.0818264570494092,-1.1193675322587762,0.5537196294386436,0.3331214853003804,0.665823008317463,1.0520246816809566,-0.590304934480704,1.0520246816809564,1.310494618185309,0.4066160006855002,0.7336537594359198,-1.2657137526678215
2011-04-15,0.3108684353624428,-1.0776688995706767,-1.1171770970367898,0.5074640254160715,0.14287296849799372,0.26924183593388434,0.29514001211755264,-0.5369666478754772,0.29514001211755275,1.5183133849202228,0.32050233289908814,0.045340330508851494,-1.2657137526678215
2011-04-18,-0.23569377286395776,-1.0739219203485768,-1.1155795049361992,0.40448295414337215,-0.1607668138172506,-0.1633574395851392,-0.9777745241867534,-0.5076449781294535,-0.9777745241867534,1.5566917193738388,0.050447742391440085,-0.6474356635079358,-1.2657137526678215
2011-04-19,-0.17664766484433905,-1.0690526442344586,-1.1144287658020555,0.3236116368250536,-0.34465184298156537,-0.18950684191583508,-1.1596502207424608,-0.5040445915227929,-1.1596502207424606,1.540118721249877,-0.21606582615426265,-0.5534788823021892,-1.2657137526678215
2011-04-20,0.3390360721677974,-1.0625934388882654,-1.11197726179045,0.32158728924978763,-0.281260734904256,0.2768764540108765,0.11544165414654843,-0.47851204793801927,0.11544165414654843,1.5281611248353155,0.14841941200128192,-0.4102270073792214,-1.2657137526678215
2011-04-21,0.47626915802542585,-1.0563471499666506,-1.1093493812332071,0.3338270108938133,-0.19246681414924502,0.42700933206211855,0.5318357179923806,-0.4837699175941371,0.5318357179923803,1.504522303632938,0.4901795256155774,-0.2585283418704898,-1.2657137526678215
2011-04-25,0.41074082097359504,-1.0511170365546816,-1.1063276145003749,0.3306898896490946,-0.1624835036337819,0.3322611619457007,0.4033254912276723,-0.5252185520783716,0.4033254912276721,1.3502715454912109,0.4160830253741325,-0.21973822320562975,-1.2657137526678215
2011-04-26,0.36947382873780105,-1.0465270067752486,-1.1030213898823855,0.31804520423958965,-0.1638793653355591,0.2634125148695925,0.32647157056567455,-0.4760959070835115,0.3264715705656748,1.1539805032483668,0.12716468391315203,-0.22006743703339204,-1.2657137526678215
2011-04-27,0.13283367231378407,-1.0441437744051556,-1.0997514619426922,0.2807467986706183,-0.23081452184289206,-0.17009876419251146,-0.10818706325282425,-0.49528116499872965,-0.1081870632528238,0.8748610121208705,0.0367695137640636,-0.1758228911927148,-1.2657137526678215
2011-04-28,-0.1830597937292946,-1.0428410523837799,-1.0971948304206238,0.21603407257663756,-0.3575511371581982,-0.8758384691965952,-0.718595279297069,-0.48898106445467027,-0.718595279297069,0.6419633865841727,-0.6542997171061838,-0.1375483984185246,-1.2657137526678215
2011-04-29,-0.40512338820513055,-1.0426666060202638,-1.095616597075432,0.13821528630913474,-0.4939299070591975,-1.3858151003002424,-1.1184568762037719,-0.4675702536117853,-1.118456876203772,0.4093370981613983,-1.5118440715437274,-0.9171316949605299,-1.2657137526678215
2011-05-02,-0.6868912409739227,-1.0438121248546186,-1.0944319820901156,0.04352847836419039,-0.6480657749581944,-1.7967720755644019,-1.7003102798732805,-0.42237967714440067,-1.7003102798732803,0.086728384799202,-1.825662020904136,-0.7392308512059353,-1.2657137526678215
2011-05-03,-1.3398928523433584,-1.0473740410273866,-1.0939827109206597,-0.1169794852214365,-0.9470983576969838,-2.4652813977821877,-1.7909493397090714,-0.37406287413269074,-1.7909493397090719,-0.14044576933389744,-2.5596903981363646,-0.9511919121804687,-1.2657137526678215
2011-05-04,-1.454611807244687,-1.0512065819465923,-1.0940327212529686,-0.2612626100583686,-1.1430086886021606,-2.1414962604028154,-1.6232449639103366,-0.36297860261233345,-1.6232449639103363,-0.3013897895337988,-2.497229979739102,-1.14682551090873,-1.2657137526678215
2011-05-05,-1.7482033500397802,-1.0571577027682293,-1.0940278822174592,-0.42125941347812795,-1.341688035434045,-2.1492766652654027,-1.7709461853431323,-0.4306231435755753,-1.7709461853431328,-0.3256893908650167,-2.285853204299828,-2.044045021595787,-1.2657137526678215
2011-05-06,-1.1282302802393986,-1.0619148787473995,-1.0938512378614857,-0.4885167863038967,-1.2530434358682672,-1.4319098442538067,-1.1531562339764039,-0.4310968432027918,-1.153156233976404,-0.34265137646598104,-1.6679055103961258,-1.7498446251360438,-1.2657137526678215
2011-05-09,-1.12974885411293,-1.066433934222951,-1.0934108386864172,-0.5385482817783213,-1.1361395307617492,-1.3002032196605406,-1.1555174368101075,-0.5182573993422425,-1.1555174368101078,-0.2637658655175497,-1.3629812242711952,-1.7048713333306869,-1.2657137526678215
2011-05-10,-1.1750896164496702,-1.071003404317117,-1.0928521392319075,-0.5803205831689177,-1.0205666920833039,-1.2358370157060732,-1.221950680482081,-0.5100625050263005,-1.2219506804820812,-0.15108706502080937,-1.190418156209681,-1.7247089726893832,-1.2657137526678215
2011-05-11,-1.0041838040034667,-1.0746774206248326,-1.0912263190056457,-0.5945767518282389,-0.8546481211945733,-1.0192591741870427,-1.0614346891781927,-0.5734432964886488,-1.0614346891781927,0.06212928899582386,-1.0413312315523513,-1.4493687055676163,-1.2657137526678215
2011-05-12,-1.3789179769649658,-1.0786512494263,-1.090244426120056,-0.6498928499685035,-0.8315316751695697,-1.3057986654548892,-1.5896685824197139,-0.5403315740267576,-1.5896685824197136,0.36183751693942295,-1.1173804145424355,-1.6103275027971975,-1.2657137526678215
2011-05-13,-0.9646280754202374,-1.0835165483326785,-1.089107130200096,-0.6526916684010127,-0.6728322197646164,-0.9343584650573061,-1.1684653750709513,-0.46146074383675706,-1.168465375070951,0.6569858922322168,-0.8955760518986666,-1.150986156694754,-1.2657137526678215
2011-05-16,-1.1834267815121786,-1.0878352861929055,-1.0892324199077197,-0.6781063518909329,-0.6062506252838219,-1.0816164955178342,-1.489805825753115,-0.5036675728487332,-1.4898058257531148,0.9920900716322183,-0.9546173383525087,-1.1473194601694885,-1.2657137526678215
2011-05-17,-1.4483743565259994,-1.0916844095896383,-1.0897553609394741,-0.729693777478039,-0.6228591762722449,-1.266963596636905,-1.75007850316281,-0.47486632363071685,-1.75007850316281,1.3400579680993274,-1.078529314780094,-0.7829363352189401,-1.2657137526678215
2011-05-18,-1.5260985631115418,-1.0959315124337494,-1.0903906867148319,-0.7757051420381017,-0.6212595095846375,-1.2352613540080117,-1.7282666549446046,-0.4940034727080112,-1.7282666549446046,1.64450958227909,-1.1300512001534844,-0.7360472627303605,-1.2657137526678215
2011-05-19,-1.4656186700107734,-1.101550316518815,-1.0905791595237428,-0.8010187754374201,-0.5647226819687384,-1.1094934512321182,-1.6529992691581727,-0.547910289626566,-1.6529992691581723,1.875943506140143,-1.0578078296230284,-0.30200618422097036,-1.2657137526678215
2011-05-20,-1.0102193196571063,-1.1068348217438726,-1.0907644054396521,-0.7787977956886748,-0.39258923318436983,-0.7689898549842082,-1.0101481675576636,-0.5461103274881918,-1.0101481675576636,1.989142003293508,-0.8114744251938742,-0.47043973090705865,-1.2657137526678215
2011-05-23,-1.4802730758133473,-1.113307960258121,-1.09154115540377,-0.8162258151732922,-0.4141284489135256,-1.2176884334352462,-1.6953679150042278,-0.586469084576473,-1.6953679150042271,2.0047508536458523,-1.1580877915524215,-0.9809153892657804,-1.2657137526678215
2011-05-24,-1.416263679816915,-1.1195900634442613,-1.0920764631386257,-0.8338632580158949,-0.3785245734844876,-1.1297421304796087,-1.515164598347039,-0.6060327472080904,-1.5151645983470392,1.9838215302862199,-1.2356983836028879,-0.8890894288585577,-1.2657137526678215
2011-05-25,-1.618612198860106,-1.1260233975386462,-1.0925953712061247,-0.8689360091974919,-0.39658882024420755,-1.369645935331258,-1.6482575816428258,-0.6538763138698926,-1.648257581642826,1.8505471526918222,-1.4856694498234033,-1.2427256086329672,-1.2657137526678215
2011-05-26,-1.1271856200369559,-1.130972936717661,-1.0932360742671565,-0.8504349009865122,-0.26801314980732266,-0.9134625230240415,-0.9220559794129771,-0.6835296655367312,-0.9220559794129769,1.6762164851543184,-1.1344724414870389,-0.5195989199606706,-1.2657137526678215
2011-05-27,-0.6890084481214712,-1.134599854902268,-1.0930938440071427,-0.7899561813691539,-0.053084251338250635,-0.33695364190776206,-0.1918442606008335,-0.6931933042949381,-0.1918442606008335,1.4985916118213136,-0.5550162285221681,-0.4890846648365415,-1.2657137526678215
2011-05-30,-0.7059147786678338,-1.1376271481126374,-1.093298448673074,-0.7380955454359066,0.095851018948321,-0.269970716884405,-0.22620716501552268,-0.7193892107739451,-0.22620716501552268,1.3214392045937562,-0.2433830034252812,-0.2705148928858364,-1.2657137526678215
2011-06-01,0.012267900989598584,-1.1372722830935629,-1.0925168596734467,-0.6190346649763486,0.3944049013382864,1.083295663397108,1.13570815743178,-0.6487609223552949,1.1357081574317796,1.0515176969101931,0.9630717319675937,0.6654498480113323,-1.2657137526678215
